player,batting_average,strike_rate,bowling_average,is_best_batsman
Kabita Joshi,0.88,88,11,0
A Karmacharya,0.75,75,4.428571429,0
RE Nyangendo,1.285714286,128.5714286,0,1
H Roy,0,0,0,0
V Chandu,0,0,0,0
S Forbes,0.371428571,37.14285714,0,0
A Dalzell,0.5,50,0,0
ML Kostic,1.095238095,109.5238095,23,1
RL Vitas,0.75,75,0,0
A Dizija,1.356060606,135.6060606,0,1
KU Carty,0.488372093,48.8372093,0,0
JAD Lawrenson,0.798850575,79.88505747,0,0
CJPF Kalugamage,0.573529412,57.35294118,43.8,0
A Shukla,1.25,125,25.71428571,1
Yasim Murtaza,1.217171717,121.7171717,17.09090909,1
A Gorawara,0.906976744,90.69767442,0,1
D Sabir,0.506024096,50.60240964,0,0
Amari Ebbin,0.416666667,41.66666667,0,0
DDE Richardson,0.386363636,38.63636364,0,0
Najiyah Raynor,0,0,0,0
CAW Jeffers,0,0,18.33333333,0
Sukhwinder Singh,0,0,64,0
Tanzeel Sheikh,1.122641509,112.2641509,12.66666667,1
A Nathwani,1,100,12,1
Abdul Stanikzai,0.719298246,71.92982456,0,0
Abdullah Akbarjan,0.535714286,53.57142857,16.42857143,0
W Behr,1.25,125,16.25,1
Sachin Mandy,0.875,87.5,0,0
Samiallah Khalil,0.333333333,33.33333333,0,0
Umar Nawaz (2),1.08974359,108.974359,0,1
Zaker Taqawi,0.769230769,76.92307692,8.368421053,0
Tasaduq Hussain,0.5,50,22,0
Hamid Mahmood,1.061538462,106.1538462,29,1
Iqbal Hossain,1.637254902,163.7254902,0,1
Abrar Bilal,0.894736842,89.47368421,0,0
MPS Cheema,1.166666667,116.6666667,0,1
F Choudary,0,0,31,0
V Aritharan,0.636363636,63.63636364,0,0
F Irakoze,0.333333333,33.33333333,0,0
E de Souza,0.621621622,62.16216216,0,0
CS Nascimento,0,0,28,0
R Abdulrasak,0.2,20,6.166666667,0
MLG Silva,0.375,37.5,0,0
LV Boas,0.727272727,72.72727273,43,0
M Artur,0.166666667,16.66666667,0,0
L Udeh,0.5,50,9,0
L Agatha,0.473684211,47.36842105,0,0
C Uwase,0.333333333,33.33333333,0,0
W Hornero-Garcia,0.5,50,0,0
A Kohli,0,0,21.5,0
T Shabani,1.5,150,15,1
AS Qwele,0.941176471,94.11764706,13,1
O Kgeresi,0.333333333,33.33333333,0,0
S Etim,0,0,0,0
E Sandy,0.678571429,67.85714286,0,0
HDRS Silva,0.318181818,31.81818182,23,0
CH Abeyratne,0.375,37.5,72,0
Ada Bhasin,0.514705882,51.47058824,10,0
Damini Ramesh,0,0,16,0
Vinu Kumar,0.405405405,40.54054054,14.57142857,0
Sonam,0,0,3.875,0
T Lhaden,0,0,13.5,0
I Suhun,0.266666667,26.66666667,0,0
V Pasupathy,0,0,0,0
PSR Gurusinghe,0.230769231,23.07692308,0,0
Riyaa Bhasin,0.2,20,2.75,0
Zay Hua Tan,0.3,30,0,0
JS Pooranakaran,0.058823529,5.882352941,11.66666667,0
EK Hubbard,0.591836735,59.18367347,30,0
T Kale,0.4,40,0,0
R Hathadurage,0,0,0,0
S Prakash,0.25,25,0,0
Poorvaja Jagdeesha,0,0,0,0
Alifiya Sayed,0,0,0,0
Abeera Waris,0.2,20,0,0
AP Venkata,0.166666667,16.66666667,0,0
K Dema,1.111111111,111.1111111,0,1
Sangay Wangmo,0.5,50,0,0
Ahmad Khalid Ahmadzai,0.166666667,16.66666667,18,0
Shagharai Sefat,0,0,13.83333333,0
KJ Stagno,1.72972973,172.972973,0,1
SP Gomes,1.018867925,101.8867925,0,1
Kuldeep,1.285714286,128.5714286,0,1
Syed Maisam Ali,1.238095238,123.8095238,8.4,1
E Samson,1,100,0,1
Mohammad Atif,0,0,21,0
A Amado,0.8,80,0,0
Sajad Ahmadzai,0.875,87.5,4.5,0
J Khan,0,0,18.66666667,0
Maqsood Ahmad,0.684210526,68.42105263,0,0
Saud Munir,0.333333333,33.33333333,10,0
Omid Mailk Khel,0.962962963,96.2962963,0,1
Yogev Nagavkar,0,0,0,0
CM Greechan,0.571428571,57.14285714,0,0
C Jennings,0,0,17,0
G Wetherall,0.954545455,95.45454545,0,1
M Maguire,0.48,48,0,0
C Miles,0.76,76,0,0
A Merritt,1.1,110,0,1
L Greig,0.696969697,69.6969697,0,0
Emily Merrien,0,0,5.5,0
R Hubbard,0,0,8,0
Riyaz Kajalwala,0.111111111,11.11111111,0,0
AUKDS Kalugala,0.93220339,93.22033898,0,1
M Jenkinson,1.125,112.5,0,1
A Turkmen,0.444444444,44.44444444,17.66666667,0
M Ozturk,0.181818182,18.18181818,31.33333333,0
GG Alta,0.681818182,68.18181818,18.6,0
Rohit Kumar,0.380952381,38.0952381,0,0
Ilyas Ataullah,1,100,16,1
Shamsullah Ehsan,0.6,60,20.66666667,0
I Elec,0.444444444,44.44444444,13.2,0
M Koli,0.166666667,16.66666667,32,0
DJ Turkich,0.784313725,78.43137255,16,0
JM Vujinovich,0.674418605,67.44186047,18.5,0
A Maheshwari,0.333333333,33.33333333,0,0
SD Valjalo,0.756756757,75.67567568,14.4,0
J Grzinic,0,0,0,0
B Jerkovic,0.65,65,61,0
JD Newton,0.680851064,68.08510638,19,0
CP Turkich,0.462365591,46.23655914,0,0
D Marsic,0.5,50,0,0
AA Gajic,0,0,9,0
MV Pavlovic,0.25,25,42,0
Bashar Khan,0,0,8.5,0
HJ Manenti,0.744680851,74.46808511,18.44444444,0
J Mosca,0.902173913,90.2173913,0,1
C Bayraktar,0.428571429,42.85714286,0,0
T Turan,0,0,0,0
R Nath,0.555555556,55.55555556,0,0
G Fatouros,0,0,12.2,0
Alexandros Karvelas,0,0,42.5,0
Ziaur Rehman,1.4,140,0,1
I Bardis,0,0,10,0
Muhammad Farooq,1.25,125,0,1
AJ Mosca,1.035897436,103.5897436,48,1
Ali Abdulla Popalzae,0,0,7,0
N Davidovic,2.285714286,228.5714286,7,1
S Ivetic,0.568627451,56.8627451,0,0
J Clough,0.692307692,69.23076923,0,0
Ali Hasan,1,100,80,1
Habib Ahmadzai,1.068493151,106.8493151,0,1
SKS Gill,0.910344828,91.03448276,90,1
Qamar Mushtaque,1.538461538,153.8461538,8.428571429,1
Arslan Amjad,0.857142857,85.71428571,25,0
R Dhiman,1,100,16,1
Abdul Rahman,1,100,0,1
L Canessane,0.894736842,89.47368421,0,0
TK Lal,1.5,150,15.5,1
Taher Muhammad,0.5,50,41,0
Ayyaz Qureshi,0.733333333,73.33333333,15.75,0
NL Ujawe,1,100,37,1
P Pustoslemsek,0.766666667,76.66666667,42,0
Awais Ikram,0.666666667,66.66666667,16,0
Muhammad Siddiqui,1.333333333,133.3333333,17.66666667,1
K Fletcher,0,0,18,0
Faheem Nazir,1.549295775,154.9295775,18.33333333,1
Sathya Narayanan,0.818181818,81.81818182,0,0
Jai Sinh,0,0,4.4,0
Waqar Khan,1.857142857,185.7142857,0,1
MH Oman,0.214285714,21.42857143,0,0
Shahid Arshad,0.5,50,0,0
RHO Saunders,0.652173913,65.2173913,0,0
Anoop Orsu,1.0625,106.25,0,1
UNGB Thenannahelage,0.777777778,77.77777778,0,0
Mazhar Khan,0.4375,43.75,0,0
Bhagwant Sandhu,0.4,40,0,0
Abul Farhad,0,0,15.66666667,0
Azeem Nazir,0,0,0,0
DK Pallekonda,0,0,6.5,0
A Martel,1.769230769,176.9230769,0,1
G Venkateswaran,0.696428571,69.64285714,0,0
A Bhadauria,1.166666667,116.6666667,0,1
KM Venkataswamy,1.195652174,119.5652174,0,1
AR Puri,0.483870968,48.38709677,24,0
Aman Desai,1.086466165,108.6466165,0,1
Zeeshan Ali (2),0.959183673,95.91836735,0,1
HGV Vare,0.838709677,83.87096774,0,0
K Penjor,0,0,70.5,0
Ngawang Thinley,0.88,88,9.166666667,0
Namgay Thinley,0.474576271,47.45762712,43,0
K Namchaikul,0.166666667,16.66666667,50,0
P Thongsa,0.214285714,21.42857143,0,0
J Pakhiaokajee,0.5,50,0,0
C Chatphaisan,0.727272727,72.72727273,0,0
N Nuntarach,0.5,50,0,0
Y Saranonnakkun,0.5,50,0,0
GK Ghalley,0.811320755,81.13207547,0,0
N Chejay,0.535714286,53.57142857,0,0
Tenjin Rabgey,0.769230769,76.92307692,0,0
RM Dorji,0.428571429,42.85714286,0,0
Manoj Adhikari,0.32278481,32.27848101,0,0
S Loday,0.75,75,0,0
T Yotharat,0.461538462,46.15384615,15,0
Basir Ahamad,0,0,35.5,0
K Mahato,0,0,0,0
CM McBride,0.633540373,63.35403727,12.33333333,0
Sabir Ali,1,100,19,1
Marufa Akter,1.25,125,40.66666667,1
Dilara Akter,0.421052632,42.10526316,0,0
F O'Neill,0.349056604,34.90566038,26.33333333,0
RP Kellepotha,1,100,38.5,1
AP Chandrasinghe,0.272158498,27.21584984,0,0
TW Gray,0,0,19.33333333,0
S Fanning,0.451851852,45.18518519,0,0
C Kellaway,0.365217391,36.52173913,0,0
SH Johnson,0.25,25,34.85714286,0
J Sinfield,0,0,58.75,0
BD Macdonald,0.403846154,40.38461538,0,0
JC Carmichael,0,0,78,0
LS Lugg,0.619047619,61.9047619,0,0
AWJ Auguste,1,100,0,1
MW Forde,1.3125,131.25,5,1
SA Lewis,0,0,53,0
RR Simmonds,1.444444444,144.4444444,22,1
NA Gordon,1,100,21,1
TJ Bishop,0,0,25,0
LM Edward,1,100,0,1
JA Sinclair,6,600,30.66666667,1
S Hector,0.703703704,70.37037037,71,0
R Vincent,0.125,12.5,0,0
J Glasgow,0.526315789,52.63157895,5.714285714,0
Fayaz Mohammad,1.125,112.5,0,1
Tarun Yadav,1.272727273,127.2727273,0,1
A Genford,0.75,75,12,0
AL Edgar,1.188405797,118.8405797,13.66666667,1
S Reid,0.975,97.5,0,1
E Manix-Geeves,0.909090909,90.90909091,0,1
S Daniel,1.125,112.5,0,1
M Subasingha,1.052631579,105.2631579,0,1
ND Paranavithana,0.8,80,41,0
MADI Hemantha,0,0,44,0
L Croospulle,0,0,0,0
Kaveen Bandara,1.588235294,158.8235294,0,1
C Wijesinghe,0.857142857,85.71428571,0,0
DS Thilakaratne,0,0,11,0
KKV Perera,0,0,13.5,0
KNM Fernando,0.684210526,68.42105263,0,0
LN Malinga,0.5,50,0,0
TF Rogers,1.167664671,116.7664671,0,1
Izharulhaq Naveed,1,100,28.83333333,1
Josh Brown,1.633027523,163.3027523,0,1
Akash Babu,0.74537037,74.53703704,60,0
Ikramullah Khan,0.773972603,77.39726027,16.16666667,0
RSK Samson,0,0,13,0
Obed Yosef,0.5,50,68,0
Ammar Khalid,0,0,12.28571429,0
V Sehdev,0.083333333,8.333333333,22,0
S Movva,0.524752475,52.47524752,0,0
Imraz Rafi,0.602564103,60.25641026,36,0
Saif Ullah Malik,0.379310345,37.93103448,0,0
D Wotu,0.405405405,40.54054054,24.66666667,0
Assad Borham,0.419753086,41.97530864,0,0
JP Kaltapau,0.72246696,72.24669604,0,0
BA Viraliliu,0.355555556,35.55555556,0,0
JD Allan,0.689655172,68.96551724,0,0
N Pauththuwadura,0.363636364,36.36363636,0,0
Ahmed Nisar,0.346153846,34.61538462,0,0
D Samarawickrama,0.40625,40.625,0,0
Jagmeet Singh,0,0,32,0
Z Tomlinson,0.434782609,43.47826087,0,0
RSJ Burrows,0.373333333,37.33333333,0,0
ISW Ranepura,0,0,63,0
Aamer Jamal,1.114285714,111.4285714,0,1
M Pathirana,0.416666667,41.66666667,16.83333333,0
Mohamed Shafeeq,1.2,120,24.8,1
Yasin Patel,0,0,13.6,0
Imran Khan (5),0,0,38.2,0
A Saud,0.590909091,59.09090909,0,0
G Bloemen,0.65625,65.625,43,0
RM van Oosterom,0.451612903,45.16129032,0,0
A Bhargava,1.666666667,166.6666667,13,1
Ritu Singh,0.866666667,86.66666667,18,0
Snigdha Paul,0.576271186,57.62711864,20.5,0
Mohammad Ali (2),0,0,75.5,0
B Bhadriraju,0.857142857,85.71428571,20,0
Shohely Akhter,0.666666667,66.66666667,5.666666667,0
Nanthita Boonsukham,1.333333333,133.3333333,12.6,1
AR Ramjani,1.695652174,169.5652174,10.8,1
B Maphosa,0.705882353,70.58823529,0,0
S Kollery,0.720930233,72.09302326,0,0
Akhil Anil,1,100,19,1
YM Nkanya,0,0,8.608695652,0
Gagandeep Singh (2),0.571428571,57.14285714,0,0
R Baaleri,0.653846154,65.38461538,0,0
KM Awala,0,0,0,0
P Murungi,1.12345679,112.345679,0,1
AP Rajeevan,1.233502538,123.3502538,0,1
M Yunusu Issa,1,100,13.5,1
M Choamba,0,0,20,0
A Limdawala,0,0,33,0
GM Muthui,0,0,5,0
AN Aminou,0.763157895,76.31578947,0,0
Yash Talati,0,0,1.666666667,0
KA Jadhav,0.142857143,14.28571429,0,0
L Maphane,0,0,0,0
B Punnaiah,0,0,22,0
Rajan Kumar,0,0,15.75,0
P Nitesh Reddy,0.222222222,22.22222222,0,0
K Bhagath Varma,1,100,0,1
M Abin Mathew,0,0,40,0
KD Pandey,0,0,10,0
YV Dhull,1.144927536,114.4927536,0,1
Ashwin Das,2.057142857,205.7142857,20.5,1
C Rathore,0.909090909,90.90909091,0,1
Akshat Raghuwanshi,0.615384615,61.53846154,0,0
R Pratap Singh,0,0,24,0
A Prateek Reddy,0.272727273,27.27272727,0,0
Yogesh Sharma,1,100,17,1
Samarpit Joshi,1.392857143,139.2857143,0,1
KS Rathore,1.6,160,0,1
HS Desai,1.28,128,0,1
S Baliyan,0,0,42,0
Joseph Lalthankhuma,0.6,60,0,0
Avinash Yadav,1.05,105,22,1
Vikash Kumar,0.5,50,0,0
F Lalmuanzuala,0.307692308,30.76923077,0,0
Vishal Jayswal,0,0,0,0
BM Chingakham,1.3,130,0,1
Bikash Singh,0.4,40,0,0
Thivagar Gopal,0,0,12,0
D Khatri,1.857142857,185.7142857,0,1
K Tripathi,0,0,2.75,0
MP Yadav,0,0,39,0
TT Sawkar,2,200,0,1
CK Paul,0.666666667,66.66666667,13,0
Susheel Kumar,0,0,19,0
Hardik Tamore,0.625,62.5,0,0
AM Reddy,0.857142857,85.71428571,0,0
Karan Shinde,0.742857143,74.28571429,0,0
Sameer Rizvi,0.941176471,94.11764706,0,1
D Joshi,1.6,160,0,1
Aryan Juyal,0.6,60,0,0
AA Kargave,0.813953488,81.39534884,0,0
Parameeswaran Sivaraman,0,0,0,0
Mohit Mittan,0.2,20,0,0
Y Avinash Jadhav,0.857142857,85.71428571,0,0
AA Sarwate,0,0,7.666666667,0
A Kamboj,0,0,6.25,0
Sahban Khan,0.142857143,14.28571429,0,0
V Kaverappa,0,0,14.33333333,0
B Vakatini,0,0,0,0
D Teinaki,0.666666667,66.66666667,0,0
P Cabebula,0,0,12.6,0
L Denny,0.6875,68.75,10.22222222,0
T Parima,0,0,0,0
TS Waqavakatoga,0.545454545,54.54545455,19.33333333,0
T Ritawa,0.5,50,8.375,0
A Parima,1.090909091,109.0909091,0,1
T Vanuarua,1.333333333,133.3333333,24,1
HB Dickson,1.307692308,130.7692308,0,1
C Dickson,0.777777778,77.77777778,63.5,0
CK Jasmat,0.972222222,97.22222222,22,1
F Suluoto,0.885714286,88.57142857,0,0
JD Baker,1.088888889,108.8888889,13,1
SF Tiai,1.5,150,15,1
D Finau,1,100,32,1
S Sola,0.363636364,36.36363636,10,0
W Wotu,0.933333333,93.33333333,0,1
W Kokaua,0,0,13.42857143,0
DS Maraiwai,1.052631579,105.2631579,0,1
N Acawei,1.045454545,104.5454545,0,1
S Delai,0.444444444,44.44444444,0,0
DE Roache,0,0,6.333333333,0
IKEG Artawan,0.4,40,6.6,0
S Ravichandran,1.025,102.5,9,1
L Yamamoto-Lake,1.333333333,133.3333333,0,1
PR Surve,1.171052632,117.1052632,52,1
S Navaratne,1.333333333,133.3333333,0,1
K Kadowaki-Fleming,1.99137931,199.137931,0,1
S Kimura,0.894736842,89.47368421,0,0
GA Priandana,0.380952381,38.0952381,26.5,0
KK Dobell,0.5,50,0,0
D Suzuki,0.714285714,71.42857143,6,0
A Patmore,0.686708861,68.67088608,0,0
P Kumbhare,0,0,5,0
R Drake,1,100,0,1
Vinay Iyer,0.545454545,54.54545455,0,0
A Simelane,0.962962963,96.2962963,16.5,1
N Brand,0.888888889,88.88888889,29.75,0
Evan Jones,1.285714286,128.5714286,16.2,1
J Hermann,1.145228216,114.5228216,0,1
B Swanepoel,1.916666667,191.6666667,0,1
K Molefe,0,0,0,0
K Gumede,0,0,54,0
B Xenxe,0,0,10.4375,0
Abdullah Bayoumy,0.76,76,0,0
EJ Cunningham,0.5,50,0,0
Daniel Smith,1.104347826,110.4347826,0,1
J Pillay,1.27972028,127.972028,0,1
TM Maphaka,0,0,17.33333333,0
TA Dithole,0.838709677,83.87096774,0,0
H Coetzer,0.166666667,16.66666667,8.25,0
R Meyer,1,100,40,1
M Mhlanga,0.5,50,0,0
N Roux,0.636363636,63.63636364,0,0
L Tywaku,0.380952381,38.0952381,0,0
K Cotani,0.7,70,0,0
G Adams,0.75,75,0,0
EMKNH Senavirathna,0.818181818,81.81818182,0,0
Hwanhee Lee,0.666666667,66.66666667,24.5,0
Asif Iqbal (2),0.677419355,67.74193548,10.5,0
Sana Ullah,0,0,24.5,0
Alam Nakash,1.090909091,109.0909091,36,1
Aamir Lal,0,0,24,0
IK Darmawan,0.714285714,71.42857143,0,0
R Sakurano-Thomas,1.545454545,154.5454545,3.333333333,1
K Kubota,0,0,8,0
S Kato,0.767857143,76.78571429,40,0
A Chandel,0.441860465,44.18604651,16,0
H Iwasaki,0.7,70,0,0
H Goto,0.5,50,0,0
TOW Chu,0,0,16,0
M Munakata,0.375,37.5,0,0
M Yoshioka,1.6,160,0,1
A Fujikawa,0,0,17.5,0
M Ogawa,0,0,13,0
Shorna Akter,0.608695652,60.86956522,11,0
Anmoldeep Singh,0.285714286,28.57142857,0,0
Anik Ahmed,0.868852459,86.8852459,0,0
P Sadev,0.25,25,0,0
Gurpreet Singh,1.214285714,121.4285714,0,1
Waleed Rana,0.74,74,0,0
P Fernando,0,0,0,0
J van Heerden,0.777777778,77.77777778,0,0
Mohammad Ihsan,1.435897436,143.5897436,0,1
P Dhiman,0.878787879,87.87878788,0,0
Muhammad Yasin,0.9375,93.75,0,1
Uswa Syed,0.533333333,53.33333333,0,0
P Chilongia,0.439393939,43.93939394,0,0
EMC Fowler,0.19047619,19.04761905,0,0
Rabia Iqbal,0,0,0,0
A Brown-Carrera,0.714285714,71.42857143,0,0
NH Berejo,0.957446809,95.74468085,0,1
Muskan Naseeb,0,0,0,0
Wania Malik,0.5,50,0,0
Tashiba Mirza,0.454545455,45.45454545,0,0
Jayasooriya,0,0,5.5,0
Hifsa Butt,0,0,0,0
A Vaidya,0,0,7,0
BNJ Lockrose,1.333333333,133.3333333,28.2,1
CR McLachlan,0.660714286,66.07142857,0,0
MWT Boyle,0.947368421,94.73684211,0,1
BM Johnson,0,0,65,0
KDC Clarke,2.666666667,266.6666667,18,1
TK Parkes,0.607142857,60.71428571,0,0
KLD Vishvaka,0.578947368,57.89473684,0,0
MJ Gibson,1,100,31,1
LR Dudding,0,0,23,0
ZGF Foulkes,0.826086957,82.60869565,16.4,0
W Clark,0.875,87.5,0,0
AS Browning,0.75,75,52,0
FDM Devonshire,1.227272727,122.7272727,54,1
C Agafili,0.791666667,79.16666667,0,0
T Wakelin,0.875,87.5,0,0
N Baird,0.333333333,33.33333333,14.83333333,0
P Catton,0.892857143,89.28571429,0,0
E Wolland,1.181818182,118.1818182,0,1
MW Downes,0.677419355,67.74193548,2,0
IG Sharp,0.333333333,33.33333333,0,0
Shayan Jahangir,0.691358025,69.13580247,0,0
BJ McMullen,0.724358974,72.43589744,13.375,0
Hazrat Bilal,0.355932203,35.59322034,16.6,0
V Sukumaran,0.354166667,35.41666667,0,0
Waseem Yaqoob,0.833333333,83.33333333,19.5,0
TM Macalou,0.4,40,15,0
LM Gabriel,1.259259259,125.9259259,50,1
ME Leoela,0.2,20,20,0
L Sanogo,0.571428571,57.14285714,46,0
MS Diawara,0.285714286,28.57142857,20.66666667,0
Mohamed Coulibaly,0.482758621,48.27586207,36,0
SG Diaby,0.5,50,19,0
BK Stroud,0,0,48,0
P Sharma,0.942857143,94.28571429,0,1
J Henry,1.357142857,135.7142857,19.5,1
T Shanmugam,0,0,32,0
TKP Rajapaksha,0.804878049,80.48780488,0,0
CA Keita,0.235294118,23.52941176,0,0
MT Diaby,0.722222222,72.22222222,0,0
M Sidibe,0.263157895,26.31578947,0,0
L Berthe,0.166666667,16.66666667,0,0
D Traore,0.444444444,44.44444444,0,0
K Piet,0,0,2,0
MS Diakite,0.785714286,78.57142857,0,0
A Langham,1.048780488,104.8780488,0,1
AR Leo,0.142857143,14.28571429,0,0
CR Richards,1.25,125,0,1
DL Richards,1,100,0,1
Z Makadji,0,0,0,0
M Malle,0.12,12,0,0
P Abhijit,0,0,0,0
R Coker,0.24,24,15.33333333,0
DV Macome,1,100,19,1
JM Joao,0.1,10,0,0
C Udekwe,0.5,50,13.5,0
AT Chuvale,0.375,37.5,0,0
Mohammed Alamgir,0,0,6,0
ML Bojang,0.695652174,69.56521739,42,0
G Riley,0.157894737,15.78947368,0,0
F Campbell,0.363636364,36.36363636,0,0
D Polpitiya,0,0,18,0
Muhammed Manga,0.754716981,75.47169811,0,0
Adil Butt (2),1.75,175,10.44444444,1
Ousman Bah,0.379310345,37.93103448,0,0
CB Roposo,0,0,6.555555556,0
A Turay,1,100,11,1
T Sandeep,0.88372093,88.37209302,0,0
RD Atangana,0.4,40,44,0
A Osei,0.421052632,42.10526316,0,0
AE Isesele,0.2,20,11,0
F Thorpe,0,0,0,0
JJ Nyambo,0.571428571,57.14285714,15.5,0
O Touray,0,0,31,0
P Ayoleyine,0,0,0,0
Rizwan Haider,0.8,80,11.9,0
Pargat Singh,0.856837607,85.68376068,20.25,0
A Johnson,1.239057239,123.9057239,0,1
IP Swaney,0.72972973,72.97297297,9.25,0
S Srikanth,0.541666667,54.16666667,0,0
VN Veetil,0.963302752,96.33027523,36.5,1
Syed Tameem,0.166666667,16.66666667,0,0
K Schultz,0,0,16,0
D Joseph,0.381355932,38.13559322,0,0
AB Kaur,1.181818182,118.1818182,0,1
Rafiullah,1.702702703,170.2702703,62,1
Saad Khan,1.064935065,106.4935065,0,1
Kashif Siddique,0.9375,93.75,0,1
Haseeb Ghafoor,1.163636364,116.3636364,0,1
Atif-Ur-Rehman,1,100,15,1
Sohail Ahmed,1.402298851,140.2298851,0,1
Ahmer Bin Nisar,1.101123596,110.1123596,0,1
A Kapoor,2.25,225,0,1
Usman Najeeb,1.333333333,133.3333333,15.85714286,1
Muhammad Saqib,0,0,60,0
Rizwan Butt,0.692307692,69.23076923,13.83333333,0
Danish Jasnaik,0.333333333,33.33333333,0,0
K Anjali Sarvani,0.6875,68.75,39.57142857,0
MI Khagoitsa,0.125,12.5,7,0
K Ogola,0,0,0,0
Lavanya Pillai,0.1,10,0,0
M Ahono,0,0,7,0
A Mohamed,1.074074074,107.4074074,0,1
Matiullah Khan,0.461538462,46.15384615,35,0
Carolyn Esterhuizen,0,0,0,0
SM Sharma,1.5,150,30.66666667,1
Hazrat Luqman,3.333333333,333.3333333,31.5,1
Muhammad Jawadullah,0.375,37.5,30.33333333,0
Ali Naseer,1.125,112.5,0,1
BS McKinney,0.897435897,89.74358974,0,0
J Hull,0.4,40,128,0
Zain-ul-Hassan,0.47826087,47.82608696,0,0
Zaman Akhter,0,0,82,0
Arafat Bhuiyan,0.5,50,0,0
GE Hall,0.2,20,0,0
C Madande,0.808383234,80.83832335,0,0
I Ntirenganya,1,100,15,1
J Baguma,0.745098039,74.50980392,22,0
CN Kakuru,0.966101695,96.61016949,0,1
R Lutaaya,1.358024691,135.8024691,0,1
AJ Jabiri,0.735294118,73.52941176,0,0
E Hasahya,0.64,64,0,0
AA Hussein,0,0,25.5,0
O Manishimwe,0.518518519,51.85185185,0,0
Rahima Yahaya,0,0,0,0
A Modi,0.689655172,68.96551724,0,0
Aslam Khan,1.375,137.5,0,1
NA Karnik,0,0,18,0
Yousif Wali,1,100,0,1
A Kaul,0.294117647,29.41176471,0,0
Syed Rehmatullah,0.5,50,0,0
T Chanderpaul,0.442307692,44.23076923,0,0
TE Tsiga,0,0,0,0
T Makoni,0,0,0,0
Rakibul Hasan (2),1.5,150,23,1
Jubair Hossain,0.174603175,17.46031746,29.36363636,0
Khawaja Nafay,0.777777778,77.77777778,0,0
Nahid Rana,0,0,47,0
Tanzim Hasan Sakib,1.068181818,106.8181818,23.66666667,1
Salman Hossain,1.071428571,107.1428571,0,1
Abdullah Al Mamun (2),0.821428571,82.14285714,0,0
Towfiq Khan,1.037037037,103.7037037,0,1
R Mondol,0,0,35,0
Shafiqullah Ghafari,1,100,0,1
F Clarke,0.48,48,22,0
Shafat Ali Syed,0,0,5.4,0
Amir Hamza (2),0,0,15,0
C Webster,1.342105263,134.2105263,0,1
Robiul Khan,0,0,20,0
L Ward,0.285714286,28.57142857,0,0
Mirza Tahir Baig,1.317307692,131.7307692,0,1
Abdul Bangalzai,0.111111111,11.11111111,0,0
Irfan Khan,1.388888889,138.8888889,0,1
Sufiyan Muqeem,0.857142857,85.71428571,46,0
Aimal Khan,0,0,40.5,0
Tayyab Tahir,1.268656716,126.8656716,0,1
Haseebullah Khan,1.434782609,143.4782609,0,1
JT Pooranakaran,0.333333333,33.33333333,0,0
DA Galia,0.173913043,17.39130435,0,0
Sok Srey Maov,0,0,2,0
Heal Theara,0.24137931,24.13793103,4.333333333,0
Vathana Sreemurugavel,0.4,40,0,0
Phoup Srey Pheak,0.076923077,7.692307692,13,0
Soung Seav,0,0,0,0
Hon Sovannary,0.117647059,11.76470588,0,0
Ouen Sophy,0.242424242,24.24242424,0,0
Ly Saomakara,0.625,62.5,0,0
Pen Samon,0.320987654,32.09876543,0,0
Dok Da Nit,0.05,5,0,0
Sean Chan Boromey,0.111111111,11.11111111,0,0
J Jarvis,0.666666667,66.66666667,0,0
LR Naylor,0.952380952,95.23809524,0,1
S Fouch̩,0.754545455,75.45454545,21.5,0
Pratis GC,1.833333333,183.3333333,0,1
TP Kanwar,0.684210526,68.42105263,21.5,0
Preeti Bose,1,100,105,1
S Asha,1,100,45.5,1
Shreyanka Patil,1.243243243,124.3243243,11.66666667,1
DD Kasat,0.285714286,28.57142857,0,0
KS Ahuja,1.105263158,110.5263158,0,1
S Ishaque,0,0,13,0
SS Pawar,0,0,0,0
S Sehrawat,1.285714286,128.5714286,0,1
Simran Shaikh,0.536585366,53.65853659,0,0
DV Gujjar,1,100,0,1
HY Kazi,0.8,80,0,0
PG Chopra,0,0,29.66666667,0
Ashwani Kumari,1,100,0,1
N Wadhera,1.481927711,148.1927711,0,1
Arshad Khan (2),1.2,120,23.25,1
Abishek Porel,1.5,150,0,1
Suyash Sharma,0,0,57.33333333,0
Mohit Rathee,0.5,50,0,0
P Arrighi,0.782608696,78.26086957,24.66666667,0
P Heron,0.333333333,33.33333333,0,0
A Wright,0,0,14,0
Festus Benn,0,0,18.66666667,0
NH Ekanayake,0.614583333,61.45833333,17.5,0
BKB Corbin,1.130434783,113.0434783,0,1
JE Scott,0,0,27.5,0
FL Patel,0.903225806,90.32258065,0,1
HJ Patel,1,100,0,1
Ahmadi Ravat,0,0,0,0
D Mauro,0.5,50,0,0
P Chin,0.430379747,43.03797468,0,0
D Wheatley,1.454545455,145.4545455,0,1
J Jemison,0.142857143,14.28571429,0,0
T Brown,0.5,50,0,0
Ali Dawood,0,0,78,0
Abdul Majid Abbasi,0,0,43,0
Shahrukh Quddus,0,0,16.25,0
J Kariko,0,0,15.25,0
Aryansh Sharma,0,0,0,0
AI Chudasama,0,0,14,0
JL Aras,0,0,10,0
